From src:'1'	To src:'2'
CHEMBL427896	DB07049
CHEMBL1069	DB00177
CHEMBL2088033	DB15208
CHEMBL570	DB00508
CHEMBL1624767	DB15967
CHEMBL4163691	DB16299
CHEMBL366460	DB12007
CHEMBL2110895	DB13815
CHEMBL1697733	DB08842
CHEMBL46439	DB08654
CHEMBL1230763	DB07328
CHEMBL373081	DB13274
CHEMBL4228250	DB15366
CHEMBL1197118	DB07193
CHEMBL518800	DB08463
CHEMBL1411979	DB04819
CHEMBL1873475	DB09053
CHEMBL1339216	DB11071
CHEMBL459505	DB13083
CHEMBL4462531	DB15469
CHEMBL1628385	DB09320
CHEMBL3833401	DB11081
CHEMBL178938	DB07617
CHEMBL3039531	DB11922
CHEMBL192	DB00203
CHEMBL240725	DB07187
CHEMBL655	DB00683
CHEMBL486214	DB08711
CHEMBL590284	DB07983
CHEMBL1233401	DB07918
CHEMBL56337	DB15293
CHEMBL77996	DB07890
CHEMBL2105359	DB13208
CHEMBL1235246	DB02261
CHEMBL263376	DB03694
CHEMBL2029988	DB15068
CHEMBL487417	DB16836
CHEMBL63857	DB04824
CHEMBL2110962	DB13852
CHEMBL2105722	DB11636
CHEMBL452076	DB09232
CHEMBL458767	DB04466
CHEMBL458049	DB04208
CHEMBL499	DB00373
CHEMBL111575	DB07076
CHEMBL157105	DB07975
CHEMBL1628502	DB08872
CHEMBL43280	DB01828
CHEMBL1201187	DB04835
CHEMBL46423	DB16254
CHEMBL200495	DB07053
CHEMBL251074	DB14055
CHEMBL444144	DB02806
CHEMBL1233881	DB08053
CHEMBL2103846	DB08867
CHEMBL297362	DB11477
CHEMBL184048	DB02585
CHEMBL354739	DB03086
CHEMBL2104956	DB11206
CHEMBL1201774	DB00360
CHEMBL11608	DB08841
CHEMBL259084	DB13061
CHEMBL1231649	DB11383
CHEMBL4297471	DB14937
CHEMBL32010	DB03703
CHEMBL1230192	DB02951
CHEMBL593019	DB11673
CHEMBL31965	DB05424
CHEMBL206031	DB04887
CHEMBL62492	DB02989
CHEMBL867	DB08946
CHEMBL192154	DB06875
CHEMBL3884248	DB15098
CHEMBL212301	DB04027
CHEMBL406105	DB08790
CHEMBL1743259	DB09194
CHEMBL404155	DB08552
CHEMBL1005	DB00899
CHEMBL422	DB00831
CHEMBL1236642	DB04801
CHEMBL4544478	DB17159
CHEMBL4297613	DB15168
CHEMBL177101	DB07798
CHEMBL591429	DB13048
CHEMBL1618279	DB16308
CHEMBL6269	DB02477
CHEMBL445001	DB11278
CHEMBL2010601	DB08820
CHEMBL1201198	DB00885
CHEMBL2104900	DB08796
CHEMBL500576	DB11630
CHEMBL4582651	DB15822
CHEMBL1240977	DB13670
CHEMBL46618	DB06635
CHEMBL151649	DB12695
CHEMBL442	DB00696
CHEMBL2105961	DB15596
CHEMBL3185390	DB12337
CHEMBL62855	DB08458
CHEMBL4594446	DB16145
CHEMBL1231347	DB07463
CHEMBL445304	DB03644
CHEMBL2373108	DB14194
CHEMBL3039525	DB11977
CHEMBL1085	DB01063
CHEMBL411278	DB08407
CHEMBL1080759	DB05959
CHEMBL2105318	DB13185
CHEMBL967	DB00231
CHEMBL38681	DB04273
CHEMBL562668	DB11745
CHEMBL2387080	DB12108
CHEMBL1608183	DB14640
CHEMBL425646	DB08087
CHEMBL522387	DB06882
CHEMBL4084907	DB14846
CHEMBL221170	DB07245
CHEMBL232557	DB07024
CHEMBL14935	DB06354
CHEMBL3092944	DB16764
CHEMBL1201170	DB14507
CHEMBL129	DB00495
CHEMBL1888176	DB00209
CHEMBL300982	DB04725
CHEMBL1236594	DB08689
CHEMBL17860	DB04948
CHEMBL1081506	DB09295
CHEMBL1234524	DB01768
CHEMBL84617	DB09181
CHEMBL506044	DB15791
CHEMBL1814493	DB11296
CHEMBL244342	DB08749
CHEMBL133463	DB03909
CHEMBL214920	DB13608
CHEMBL409153	DB11633
CHEMBL2057301	DB12972
CHEMBL3707299	DB13650
CHEMBL2019090	DB16321
CHEMBL1236433	DB04795
CHEMBL204543	DB07610
CHEMBL93560	DB03220
CHEMBL2106370	DB11964
CHEMBL1236872	DB03528
CHEMBL32039	DB15976
CHEMBL1604375	DB11412
CHEMBL1231367	DB02614
CHEMBL1160597	DB03233
CHEMBL228369	DB08032
CHEMBL121626	DB09216
CHEMBL235668	DB09343
CHEMBL4297215	DB15675
CHEMBL250787	DB07081
CHEMBL2103872	DB09050
CHEMBL500	DB00960
CHEMBL442720	DB03790
CHEMBL484785	DB05219
CHEMBL302449	DB17029
CHEMBL77101	DB13011
CHEMBL4297449	DB15265
CHEMBL169526	DB03841
CHEMBL294029	DB06440
CHEMBL457665	DB04370
CHEMBL592374	DB05964
CHEMBL134342	DB00166
CHEMBL30044	DB13548
CHEMBL1652611	DB11537
CHEMBL1231234	DB04634
CHEMBL39	DB08839
CHEMBL1519	DB00519
CHEMBL151958	DB03351
CHEMBL1231861	DB02203
CHEMBL329137	DB01729
CHEMBL3833370	DB11981
CHEMBL1185568	DB11516
CHEMBL3989858	DB09409
CHEMBL275084	DB07954
CHEMBL316160	DB14018
CHEMBL4297278	DB12508
CHEMBL2111152	DB01482
CHEMBL1235429	DB04376
CHEMBL780	DB14007
CHEMBL679	DB00668
CHEMBL144366	DB02756
CHEMBL336908	DB02662
CHEMBL1230787	DB04127
CHEMBL253629	DB08211
CHEMBL4297469	DB14779
CHEMBL4650322	DB16700
CHEMBL4303483	DB00141
CHEMBL86943	DB17061
CHEMBL4297300	DB15412
CHEMBL360376	DB03009
CHEMBL3740500	DB17309
CHEMBL3673452	DB16056
CHEMBL1436	DB01112
CHEMBL2110789	DB01480
CHEMBL495597	DB07056
CHEMBL206815	DB13020
CHEMBL296306	DB00581
CHEMBL131	DB00860
CHEMBL573819	DB07046
CHEMBL207729	DB07964
CHEMBL596674	DB17064
CHEMBL257619	DB06810
CHEMBL313405	DB07337
CHEMBL1514715	DB13483
CHEMBL327715	DB01725
CHEMBL1180725	DB00782
CHEMBL55	DB00738
CHEMBL788	DB00249
CHEMBL2365410	DB15796
CHEMBL4541964	DB14790
CHEMBL481931	DB08037
CHEMBL4297290	DB16193
CHEMBL231616	DB11940
CHEMBL488	DB00357
CHEMBL4297422	DB11870
CHEMBL2095207	DB09277
CHEMBL1593874	DB15480
CHEMBL1650443	DB15323
CHEMBL54804	DB17049
CHEMBL144888	DB03976
CHEMBL282837	DB07550
CHEMBL4297448	DB12899
CHEMBL1231453	DB07485
CHEMBL574431	DB13215
CHEMBL1230023	DB07001
CHEMBL1738699	DB12206
CHEMBL426560	DB08687
CHEMBL4297493	DB16110
CHEMBL1201284	DB01012
CHEMBL1201087	DB00248
CHEMBL314437	DB13478
CHEMBL444814	DB00155
CHEMBL1625750	DB14708
CHEMBL293405	DB02113
CHEMBL197672	DB05408
CHEMBL495	DB00770
CHEMBL462547	DB04827
CHEMBL50444	DB04377
CHEMBL480	DB00448
CHEMBL4297279	DB12559
CHEMBL1200737	DB09114
CHEMBL1172928	DB11790
CHEMBL4297468	DB16070
CHEMBL478524	DB06833
CHEMBL3939295	DB15169
CHEMBL2028663	DB08912
CHEMBL2110788	DB13369
CHEMBL1044	DB09269
CHEMBL3989944	DB14783
CHEMBL57	DB00238
CHEMBL1643	DB00811
CHEMBL2179582	DB12949
CHEMBL1570266	DB11379
CHEMBL339427	DB01199
CHEMBL4297316	DB15264
CHEMBL4463697	DB16338
CHEMBL1200391	DB03754
CHEMBL4297190	DB15106
CHEMBL1258006	DB06090
CHEMBL92915	DB15597
CHEMBL1200	DB00892
CHEMBL4171263	DB17136
CHEMBL483161	DB08172
CHEMBL25202	DB04942
CHEMBL172064	DB16866
CHEMBL659	DB00674
CHEMBL480411	DB07162
CHEMBL2147777	DB11950
CHEMBL191886	DB12766
CHEMBL21	DB00259
CHEMBL123368	DB08248
CHEMBL1480	DB01023
CHEMBL3786098	DB14768
CHEMBL194322	DB04797
CHEMBL267178	DB07556
CHEMBL3707263	DB15973
CHEMBL246600	DB12596
CHEMBL469117	DB07175
CHEMBL414883	DB03758
CHEMBL146624	DB11721
CHEMBL1233528	DB12062
CHEMBL1899801	DB11625
CHEMBL1905073	DB12921
CHEMBL1214192	DB13740
CHEMBL1231909	DB04213
CHEMBL2110602	DB01414
CHEMBL1201199	DB00007
CHEMBL1234151	DB04732
CHEMBL1095283	DB13506
CHEMBL46917	DB15930
CHEMBL75753	DB13781
CHEMBL1200706	DB06723
CHEMBL157101	DB01026
CHEMBL1088762	DB07697
CHEMBL4525167	DB14051
CHEMBL3545042	DB12367
CHEMBL3544916	DB11918
CHEMBL277474	DB01435
CHEMBL3301668	DB01282
CHEMBL217068	DB06930
CHEMBL180792	DB02615
CHEMBL2106399	DB09309
CHEMBL260933	DB05936
CHEMBL498416	DB02070
CHEMBL1236230	DB03396
CHEMBL428462	DB07859
CHEMBL4297331	DB12467
CHEMBL149752	DB03941
CHEMBL405730	DB02569
CHEMBL1201270	DB06799
CHEMBL1453	DB04177
CHEMBL538940	DB07094
CHEMBL1233457	DB07930
CHEMBL409450	DB03444
CHEMBL478858	DB12971
CHEMBL406734	DB08505
CHEMBL742	DB01221
CHEMBL1277001	DB12717
CHEMBL1232147	DB07643
CHEMBL478120	DB11426
CHEMBL305686	DB12156
CHEMBL3188084	DB14199
CHEMBL185918	DB07009
CHEMBL2107576	DB08998
CHEMBL3301622	DB12141
CHEMBL361054	DB07787
CHEMBL1096896	DB12691
CHEMBL3707298	DB13486
CHEMBL191190	DB08281
CHEMBL1201263	DB00769
CHEMBL47405	DB12736
CHEMBL350719	DB15198
CHEMBL7890	DB12750
CHEMBL476189	DB08768
CHEMBL2021342	DB00116
CHEMBL963	DB01192
CHEMBL3545062	DB11613
CHEMBL1164729	DB04854
CHEMBL358064	DB02367
CHEMBL2107430	DB13425
CHEMBL1173328	DB03454
CHEMBL1625	DB01428
CHEMBL6444	DB08719
CHEMBL26717	DB03468
CHEMBL191083	DB08167
CHEMBL331373	DB02109
CHEMBL1235782	DB02859
CHEMBL162036	DB13657
CHEMBL268736	DB02406
CHEMBL3085436	DB06827
CHEMBL4297261	DB17143
CHEMBL164	DB02375
CHEMBL15870	DB08951
CHEMBL101541	DB03197
CHEMBL1110	DB00969
CHEMBL127300	DB13265
CHEMBL1363	DB01274
CHEMBL239857	DB07519
CHEMBL293700	DB07906
CHEMBL146554	DB04074
CHEMBL1448	DB06803
CHEMBL563327	DB06969
CHEMBL2105435	DB13433
CHEMBL43184	DB11561
CHEMBL3989947	DB12642
CHEMBL126726	DB04007
CHEMBL4212531	DB12269
CHEMBL275661	DB13376
CHEMBL1567463	DB04660
CHEMBL1235146	DB08369
CHEMBL1318150	DB13816
CHEMBL2105181	DB15086
CHEMBL799	DB01166
CHEMBL3707287	DB13576
CHEMBL72434	DB02143
CHEMBL4298128	DB15444
CHEMBL4748291	DB01571
CHEMBL1505	DB00918
CHEMBL863	DB00151
CHEMBL396298	DB04881
CHEMBL301213	DB04609
CHEMBL291678	DB03276
CHEMBL416301	DB07873
CHEMBL232943	DB12563
CHEMBL1201287	DB00405
CHEMBL1215661	DB13094
CHEMBL1788385	DB13222
CHEMBL276832	DB01275
CHEMBL340032	DB08856
CHEMBL3329435	DB16044
CHEMBL420311	DB13978
CHEMBL3247378	DB06179
CHEMBL684	DB00711
CHEMBL2103821	DB06485
CHEMBL288441	DB06616
CHEMBL515408	DB06234
CHEMBL242469	DB13936
CHEMBL190561	DB16219
CHEMBL365795	DB01600
CHEMBL486226	DB16114
CHEMBL240530	DB07123
CHEMBL345292	DB04132
CHEMBL84158	DB13025
CHEMBL1530428	DB14649
CHEMBL1234004	DB01356
CHEMBL1571863	DB08943
CHEMBL326082	DB03137
CHEMBL1585	DB00236
CHEMBL101309	DB06442
CHEMBL3989967	DB12776
CHEMBL270527	DB01836
CHEMBL2104627	DB11436
CHEMBL220529	DB07843
CHEMBL1615209	DB13762
CHEMBL3105156	DB16761
CHEMBL289288	DB05498
CHEMBL332935	DB02166
CHEMBL464792	DB05974
CHEMBL1229677	DB06868
CHEMBL1619785	DB13814
CHEMBL1090488	DB12517
CHEMBL2104404	DB11403
CHEMBL228224	DB08070
CHEMBL4297506	DB11985
CHEMBL4297602	DB16234
CHEMBL1800159	DB11853
CHEMBL145	DB01880
CHEMBL472193	DB07360
CHEMBL1222151	DB07924
CHEMBL562	DB00400
CHEMBL481611	DB06670
CHEMBL45816	DB01388
CHEMBL18591	DB02838
CHEMBL271138	DB08780
CHEMBL1236821	DB09419
CHEMBL1207444	DB11545
CHEMBL1079935	DB08927
CHEMBL1194666	DB00937
CHEMBL2111112	DB06217
CHEMBL1851805	DB09288
CHEMBL227744	DB04223
CHEMBL4076124	DB15362
CHEMBL125	DB09031
CHEMBL26215	DB12452
CHEMBL50	DB04216
CHEMBL3184026	DB11129
CHEMBL1234952	DB08321
CHEMBL1232205	DB03491
CHEMBL1477	DB00439
CHEMBL149502	DB02504
CHEMBL1658	DB01256
CHEMBL1232164	DB07645
CHEMBL422668	DB03012
CHEMBL2105242	DB13272
CHEMBL53898	DB16773
CHEMBL550	DB01085
CHEMBL4066936	DB15456
CHEMBL470670	DB00825
CHEMBL349803	DB02925
CHEMBL64195	DB09011
CHEMBL304253	DB13429
CHEMBL2	DB00457
CHEMBL429876	DB11890
CHEMBL1200866	DB05791
CHEMBL4297255	DB15411
CHEMBL1235351	DB01856
CHEMBL2107457	DB04924
CHEMBL400754	DB07167
CHEMBL1455497	DB12751
CHEMBL445245	DB08718
CHEMBL514446	DB11622
CHEMBL270687	DB08182
CHEMBL3545076	DB12690
CHEMBL558	DB00379
CHEMBL1271162	DB05713
CHEMBL1928262	DB11902
CHEMBL1130	DB12947
CHEMBL307500	DB01554
CHEMBL429	DB00598
CHEMBL221245	DB08706
CHEMBL1508	DB01175
CHEMBL3732012	DB17079
CHEMBL4297384	DB12542
CHEMBL1201379	DB11519
CHEMBL184412	DB04855
CHEMBL2104096	DB15881
CHEMBL1213009	DB09307
CHEMBL46516	DB04842
CHEMBL1719455	DB15920
CHEMBL1697830	DB13528
CHEMBL300138	DB06486
CHEMBL2063705	DB13013
CHEMBL449	DB00237
CHEMBL1236482	DB02969
CHEMBL3707216	DB13549
CHEMBL1614707	DB12682
CHEMBL1230670	DB07302
CHEMBL24828	DB05294
CHEMBL325424	DB12635
CHEMBL1373	DB00745
CHEMBL1328968	DB14659
CHEMBL2104970	DB11647
CHEMBL1232328	DB07674
CHEMBL2106179	DB16163
CHEMBL2018096	DB11698
CHEMBL1661	DB12942
CHEMBL4594305	DB16400
CHEMBL3545305	DB13006
CHEMBL4297621	DB12388
CHEMBL1201216	DB00298
CHEMBL1875805	DB13226
CHEMBL1236802	DB13453
CHEMBL861	DB00532
CHEMBL362811	DB03141
CHEMBL3707403	DB16012
CHEMBL23254	DB02733
CHEMBL2110829	DB11556
CHEMBL122	DB00533
CHEMBL474024	DB06950
CHEMBL1872535	DB13746
CHEMBL4470512	DB14052
CHEMBL230006	DB13089
CHEMBL38827	DB06708
CHEMBL1322884	DB13717
CHEMBL1445	DB01185
CHEMBL405821	DB06280
CHEMBL510095	DB14815
CHEMBL1411693	DB08991
CHEMBL1689772	DB12455
CHEMBL2021423	DB00653
CHEMBL4297529	DB14911
CHEMBL2386346	DB14793
CHEMBL1200455	DB01362
CHEMBL440498	DB08490
CHEMBL3182813	DB14193
CHEMBL258921	DB13212
CHEMBL323799	DB02493
CHEMBL2402737	DB12325
CHEMBL3188355	DB14668
CHEMBL4173075	DB16055
CHEMBL1980535	DB03001
CHEMBL217092	DB11805
CHEMBL565	DB00636
CHEMBL435747	DB07281
CHEMBL289233	DB08190
CHEMBL1201864	DB09123
CHEMBL1229967	DB01635
CHEMBL219321	DB06597
CHEMBL431	DB01348
CHEMBL455907	DB07017
CHEMBL1467	DB00437
CHEMBL2106613	DB05288
CHEMBL282052	DB04833
CHEMBL297792	DB12149
CHEMBL1231358	DB01944
CHEMBL3908979	DB16845
CHEMBL66526	DB03030
CHEMBL1201231	DB14631
CHEMBL1836264	DB15464
CHEMBL1200946	DB08804
CHEMBL3813842	DB15186
CHEMBL253825	DB07626
CHEMBL1382	DB01036
CHEMBL2146125	DB14513
CHEMBL1233300	DB04707
CHEMBL1230912	DB15251
CHEMBL4297398	DB13016
CHEMBL47072	DB06738
CHEMBL577711	DB12906
CHEMBL52270	DB03321
CHEMBL1591074	DB14200
CHEMBL1267	DB15021
CHEMBL2104612	DB12916
CHEMBL4297414	DB12493
CHEMBL3544984	DB12580
CHEMBL247951	DB15212
CHEMBL672	DB01039
CHEMBL1229651	DB06860
CHEMBL1229920	DB02947
CHEMBL524	DB00723
CHEMBL4303389	DB12784
CHEMBL1232258	DB01746
CHEMBL494708	DB08529
CHEMBL1230245	DB12575
CHEMBL220492	DB00273
CHEMBL1289779	DB09166
CHEMBL1229947	DB06968
CHEMBL200377	DB07759
CHEMBL1233278	DB02486
CHEMBL4069597	DB11844
CHEMBL2104984	DB16332
CHEMBL2105648	DB05467
CHEMBL3991932	DB16294
CHEMBL363381	DB03739
CHEMBL3542265	DB12573
CHEMBL544	DB09516
CHEMBL3184454	DB09221
CHEMBL1476022	DB13981
CHEMBL1186230	DB03577
CHEMBL13828	DB12877
CHEMBL4297370	DB12262
CHEMBL1655	DB00539
CHEMBL421584	DB12727
CHEMBL3707231	DB13856
CHEMBL2051956	DB14068
CHEMBL261777	DB07614
CHEMBL1887666	DB15978
CHEMBL460910	DB08596
CHEMBL3989918	DB15109
CHEMBL398880	DB01621
CHEMBL295069	DB03461
CHEMBL8706	DB04017
CHEMBL1651534	DB12012
CHEMBL539697	DB06695
CHEMBL1579	DB01384
CHEMBL341976	DB16215
CHEMBL1230051	DB07020
CHEMBL254468	DB13146
CHEMBL2104047	DB01560
CHEMBL34076	DB03826
CHEMBL61479	DB06555
CHEMBL221118	DB07206
CHEMBL353846	DB15795
CHEMBL4650354	DB17128
CHEMBL66	DB02224
CHEMBL416503	DB15958
CHEMBL1739	DB00416
CHEMBL3989959	DB15353
CHEMBL4076112	DB16081
CHEMBL1094982	DB08949
CHEMBL3989547	DB06395
CHEMBL1697782	DB14643
CHEMBL418971	DB06973
CHEMBL1872101	DB15783
CHEMBL3301601	DB12285
CHEMBL602	DB00847
CHEMBL3306853	DB13693
CHEMBL379760	DB08095
CHEMBL1201225	DB05382
CHEMBL1235380	DB08418
CHEMBL1423	DB01100
CHEMBL382639	DB07272
CHEMBL1797287	DB16203
CHEMBL371491	DB08395
CHEMBL3786896	DB15132
CHEMBL1201361	DB00240
CHEMBL4227721	DB14862
CHEMBL42743	DB11475
CHEMBL1232445	DB07702
CHEMBL279115	DB17045
CHEMBL305178	DB01761
CHEMBL397976	DB03088
CHEMBL504805	DB07528
CHEMBL1466	DB00266
CHEMBL2104264	DB13592
CHEMBL4518483	DB16043
CHEMBL186007	DB04586
CHEMBL18	DB00311
CHEMBL2104306	DB08994
CHEMBL4170268	DB14736
CHEMBL1082723	DB12306
CHEMBL305380	DB08808
CHEMBL2042122	DB09151
CHEMBL4594402	DB16072
CHEMBL1180074	DB13774
CHEMBL1540	DB00299
CHEMBL8946	DB15492
CHEMBL1266	DB06764
CHEMBL1765292	DB12545
CHEMBL1201341	DB01057
CHEMBL32	DB00218
CHEMBL87708	DB13411
CHEMBL326611	DB04044
CHEMBL1408759	DB13329
CHEMBL1275868	DB09230
CHEMBL457077	DB15246
CHEMBL2336071	DB12371
CHEMBL4650330	DB16733
CHEMBL137	DB00916
CHEMBL522806	DB08198
CHEMBL2106471	DB13768
CHEMBL1329203	DB11062
CHEMBL4297387	DB12219
CHEMBL379642	DB07743
CHEMBL1341	DB01028
CHEMBL204997	DB07207
CHEMBL4072833	DB15170
CHEMBL1852688	DB11886
CHEMBL450449	DB05109
CHEMBL2219412	DB11369
CHEMBL245079	DB03348
CHEMBL438605	DB13921
CHEMBL376140	DB00560
CHEMBL13280	DB01544
CHEMBL416956	DB00358
CHEMBL2104283	DB13303
CHEMBL1213528	DB02074
CHEMBL1236122	DB08589
CHEMBL453280	DB04202
CHEMBL1222313	DB07927
CHEMBL1088324	DB03379
CHEMBL2151439	DB05586
CHEMBL176467	DB03368
CHEMBL1867342	DB15261
CHEMBL3185084	DB15049
CHEMBL380373	DB08097
CHEMBL36016	DB17174
CHEMBL278172	DB01086
CHEMBL255231	DB16213
CHEMBL21333	DB01411
CHEMBL197577	DB08648
CHEMBL456163	DB08136
CHEMBL556262	DB12190
CHEMBL492	DB08987
CHEMBL437557	DB07092
CHEMBL4470585	DB16033
CHEMBL1233976	DB03412
CHEMBL28626	DB16770
CHEMBL1201355	DB00403
CHEMBL4297417	DB15317
CHEMBL171623	DB01955
CHEMBL38434	DB03523
CHEMBL316388	DB08608
CHEMBL4094396	DB13108
CHEMBL961	DB02520
CHEMBL1572050	DB14134
CHEMBL4297635	DB15447
CHEMBL4802151	DB16285
CHEMBL167731	DB06193
CHEMBL1684590	DB14081
CHEMBL318721	DB07862
CHEMBL412262	DB12649
CHEMBL1230065	DB12696
CHEMBL4089731	DB16162
CHEMBL1779710	DB12625
CHEMBL2165326	DB15059
CHEMBL231884	DB08995
CHEMBL455946	DB08133
CHEMBL59356	DB12758
CHEMBL593429	DB11100
CHEMBL320358	DB02938
CHEMBL315818	DB13455
CHEMBL383923	DB02890
CHEMBL2105714	DB16085
CHEMBL223512	DB07311
CHEMBL2036958	DB12433
CHEMBL1939499	DB12999
CHEMBL331282	DB03697
CHEMBL1213529	DB02579
CHEMBL284906	DB09220
CHEMBL1186894	DB06263
CHEMBL1232673	DB01784
CHEMBL1230004	DB06987
CHEMBL13968	DB03659
CHEMBL1230397	DB03183
CHEMBL1201256	DB00662
CHEMBL2103813	DB15468
CHEMBL1214827	DB06306
CHEMBL385937	DB06925
CHEMBL468900	DB04761
CHEMBL593430	DB12032
CHEMBL792	DB08844
CHEMBL3113734	DB12837
CHEMBL1835919	DB14887
CHEMBL1236268	DB02067
CHEMBL1451633	DB08984
CHEMBL1107	DB01218
CHEMBL16958	DB08036
CHEMBL1232132	DB07637
CHEMBL571987	DB11649
CHEMBL330038	DB15990
CHEMBL3833325	DB13612
CHEMBL2146883	DB05239
CHEMBL510539	DB15488
CHEMBL1697741	DB13865
CHEMBL1008	DB01244
CHEMBL167911	DB11397
CHEMBL2107448	DB13643
CHEMBL42336	DB00134
CHEMBL124660	DB05465
CHEMBL250409	DB06933
CHEMBL1229780	DB03656
CHEMBL1396	DB01273
CHEMBL4594250	DB13931
CHEMBL142652	DB11263
CHEMBL1114	DB01412
CHEMBL455917	DB01563
CHEMBL32838	DB02640
CHEMBL333325	DB15204
CHEMBL556417	DB14888
CHEMBL1213033	DB01429
CHEMBL1200490	DB00050
CHEMBL1187	DB09394
CHEMBL1234585	DB08240
CHEMBL1088	DB00933
CHEMBL478718	DB07104
CHEMBL2106794	DB13680
CHEMBL339611	DB13940
CHEMBL1983350	DB09118
CHEMBL207228	DB07218
CHEMBL3647420	DB14993
CHEMBL2106325	DB13810
CHEMBL600325	DB13307
CHEMBL93687	DB02049
CHEMBL3545347	DB11720
CHEMBL1722501	DB13331
CHEMBL2106261	DB08794
CHEMBL569	DB00721
CHEMBL609880	DB03485
CHEMBL1568698	DB05087
CHEMBL2107772	DB12571
CHEMBL562314	DB08774
CHEMBL557555	DB09064
CHEMBL2107486	DB16840
CHEMBL3989958	DB14568
CHEMBL834	DB00282
CHEMBL295698	DB05667
CHEMBL518043	DB11734
CHEMBL1651026	DB05875
CHEMBL1095032	DB11984
CHEMBL1515447	DB15979
CHEMBL109480	DB05134
CHEMBL145347	DB11423
CHEMBL517944	DB08107
CHEMBL178654	DB13002
CHEMBL3330650	DB11982
CHEMBL1539	DB01299
CHEMBL2110666	DB16134
CHEMBL3337527	DB12059
CHEMBL449782	DB16824
CHEMBL13766	DB11359
CHEMBL2106537	DB09197
CHEMBL2104164	DB09254
CHEMBL225164	DB15933
CHEMBL1231375	DB07468
CHEMBL37387	DB04168
CHEMBL216543	DB02052
CHEMBL445	DB00540
CHEMBL301265	DB00413
CHEMBL452630	DB15916
CHEMBL559638	DB08701
CHEMBL3545367	DB11951
CHEMBL1201326	DB11346
CHEMBL488025	DB06246
CHEMBL285123	DB03929
CHEMBL3417258	DB14808
CHEMBL9514	DB08313
CHEMBL1231533	DB07503
CHEMBL2338801	DB16067
CHEMBL1403899	DB15963
CHEMBL1233506	DB01630
CHEMBL47302	DB02091
CHEMBL92361	DB01765
CHEMBL425	DB01250
CHEMBL2107331	DB06582
CHEMBL4437054	DB15672
CHEMBL1159717	DB12248
CHEMBL1233316	DB02124
CHEMBL434394	DB04861
CHEMBL1201131	DB09350
CHEMBL79512	DB04311
CHEMBL1484	DB00622
CHEMBL436	DB02383
CHEMBL2105669	DB09042
CHEMBL1410743	DB09117
CHEMBL25856	DB16139
CHEMBL3414621	DB12887
CHEMBL1194325	DB08897
CHEMBL1230165	DB15408
CHEMBL668	DB00344
CHEMBL1373254	DB13532
CHEMBL1233550	DB15778
CHEMBL510780	DB16897
CHEMBL1182247	DB04221
CHEMBL1040	DB00146
CHEMBL16332	DB08766
CHEMBL553204	DB12052
CHEMBL660	DB00915
CHEMBL325109	DB13511
CHEMBL1200853	DB00378
CHEMBL329433	DB02096
CHEMBL4297399	DB12284
CHEMBL934	DB01011
CHEMBL196215	DB17015
CHEMBL570015	DB12137
CHEMBL1284	DB01702
CHEMBL370805	DB00907
CHEMBL38380	DB08162
CHEMBL4647387	DB17108
CHEMBL3182071	DB01180
CHEMBL2178100	DB12461
CHEMBL1236068	DB04785
CHEMBL1404	DB00243
CHEMBL1232381	DB03775
CHEMBL372357	DB08278
CHEMBL1206245	DB12004
CHEMBL2107834	DB08931
CHEMBL1236441	DB08655
CHEMBL398707	DB00327
CHEMBL473159	DB12944
CHEMBL1079	DB00697
CHEMBL65567	DB11846
CHEMBL385587	DB07847
CHEMBL188	DB13950
CHEMBL178862	DB13853
CHEMBL2107261	DB13305
CHEMBL256087	DB14123
CHEMBL4650443	DB16823
CHEMBL4802136	DB17237
CHEMBL1201056	DB01298
CHEMBL3137316	DB12198
CHEMBL522302	DB12436
CHEMBL230137	DB08360
CHEMBL1257015	DB13327
CHEMBL295971	DB03611
CHEMBL1185481	DB16945
CHEMBL46293	DB02481
CHEMBL652	DB01195
CHEMBL78794	DB04080
CHEMBL8030	DB16841
CHEMBL539648	DB04299
CHEMBL521203	DB06909
CHEMBL512351	DB12364
CHEMBL99842	DB02538
CHEMBL593602	DB08177
CHEMBL4650314	DB16135
CHEMBL2105717	DB08875
CHEMBL2115116	DB14221
CHEMBL3633460	DB11683
CHEMBL3137331	DB12282
CHEMBL96712	DB03991
CHEMBL3545396	DB11665
CHEMBL225157	DB05943
CHEMBL1152	DB15566
CHEMBL4594396	DB16075
CHEMBL3545110	DB11730
CHEMBL1605492	DB15875
CHEMBL1106	DB00751
CHEMBL301370	DB07884
CHEMBL2110862	DB13794
CHEMBL3085474	DB06472
CHEMBL2106041	DB06260
CHEMBL38912	DB02880
CHEMBL529888	DB08962
CHEMBL397420	DB01418
CHEMBL495727	DB05169
CHEMBL383570	DB01734
CHEMBL307429	DB03206
CHEMBL4297666	DB15071
CHEMBL1233772	DB08029
CHEMBL124718	DB07769
CHEMBL1170	DB01420
CHEMBL325414	DB04503
CHEMBL587723	DB12558
CHEMBL488937	DB12347
CHEMBL2104423	DB11432
CHEMBL1397	DB01263
CHEMBL2105206	DB13991
CHEMBL1160695	DB11610
CHEMBL259771	DB05518
CHEMBL1200802	DB00306
CHEMBL1278146	DB11741
CHEMBL378927	DB07313
CHEMBL257695	DB03666
CHEMBL1201390	DB12553
CHEMBL4594413	DB16034
CHEMBL1234616	DB00157
CHEMBL249856	DB04880
CHEMBL222913	DB11485
